Unnamed: 0,Name,Sector,Instrument,Assets(Rs_Cr.),funds_name
15236,State Bank of India,Financial,Equity,7128.492,Canara Robeco Focused Equity Fund Direct Growth
15238,Ultratech Cement Ltd.,Construction,Equity,6958.766,Canara Robeco Focused Equity Fund Direct Growth
15241,Tata Consultancy Services Ltd.,Technology,Equity,4752.3279999999995,Canara Robeco Focused Equity Fund Direct Growth
15246,Bharat Electronics Ltd.,Capital Goods,Equity,4243.15,Canara Robeco Focused Equity Fund Direct Growth
15249,Maruti Suzuki India Ltd.,Automobile,Equity,3733.972,Canara Robeco Focused Equity Fund Direct Growth
15250,SBI Life Insurance Company Ltd.,Insurance,Equity,3394.52,Canara Robeco Focused Equity Fund Direct Growth
15259,HDFC Bank Ltd.,Financial,Equity,140683.62,Mirae Asset Emerging Bluechip Fund Direct Growth
15262,Reliance Industries Ltd.,Energy,Equity,96133.807,Mirae Asset Emerging Bluechip Fund Direct Growth
15263,State Bank of India,Financial,Equity,75031.26400000001,Mirae Asset Emerging Bluechip Fund Direct Growth
15264,Infosys Ltd.,Technology,Equity,63307.62900000001,Mirae Asset Emerging Bluechip Fund Direct Growth
15265,SKF India Ltd.,Capital Goods,Equity,63307.62900000001,Mirae Asset Emerging Bluechip Fund Direct Growth
15267,Bharat Forge Ltd.,Automobile,Equity,56273.448,Mirae Asset Emerging Bluechip Fund Direct Growth
15269,NTPC Ltd.,Energy,Equity,49239.267,Mirae Asset Emerging Bluechip Fund Direct Growth
15271,The Federal Bank Ltd.,Financial,Equity,49239.267,Mirae Asset Emerging Bluechip Fund Direct Growth
15276,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,37515.632000000005,Mirae Asset Emerging Bluechip Fund Direct Growth
15278,Tata Consultancy Services Ltd.,Technology,Equity,35170.905,Mirae Asset Emerging Bluechip Fund Direct Growth
15279,Kotak Mahindra Bank Ltd.,Financial,Equity,35170.905,Mirae Asset Emerging Bluechip Fund Direct Growth
15283,Max Financial Services Ltd.,Financial,Equity,32826.178,Mirae Asset Emerging Bluechip Fund Direct Growth
15292,Power Finance Corporation Ltd.,Financial,Equity,28136.724,Mirae Asset Emerging Bluechip Fund Direct Growth
15308,SBI Life Insurance Company Ltd.,Insurance,Equity,18757.816000000003,Mirae Asset Emerging Bluechip Fund Direct Growth
15313,Maruti Suzuki India Ltd.,Automobile,Equity,16413.089,Mirae Asset Emerging Bluechip Fund Direct Growth
15317,Housing Development Finance Corporation Ltd.,Financial,Equity,14068.362,Mirae Asset Emerging Bluechip Fund Direct Growth
15322,Bharat Electronics Ltd.,Capital Goods,Equity,11723.635,Mirae Asset Emerging Bluechip Fund Direct Growth
15333,One97 Communications Ltd.,Services,Equity,7034.181,Mirae Asset Emerging Bluechip Fund Direct Growth
15336,The Federal Bank Ltd.,Financial,Equity,1462.608,WhiteOak Capital Mid Cap Fund Direct Growth
15337,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1462.608,WhiteOak Capital Mid Cap Fund Direct Growth
15343,Syngene International Ltd.,Healthcare,Equity,1149.1920000000002,WhiteOak Capital Mid Cap Fund Direct Growth
15346,AIA Engineering Ltd.,Metals & Mining,Equity,1096.956,WhiteOak Capital Mid Cap Fund Direct Growth
15347,The Phoenix Mills Ltd.,Construction,Equity,1044.72,WhiteOak Capital Mid Cap Fund Direct Growth
15348,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1044.72,WhiteOak Capital Mid Cap Fund Direct Growth
15356,Power Finance Corporation Ltd.,Financial,Equity,731.304,WhiteOak Capital Mid Cap Fund Direct Growth
15360,Fortis Healthcare Ltd.,Healthcare,Equity,679.0680000000001,WhiteOak Capital Mid Cap Fund Direct Growth
15378,State Bank of India,Financial,Equity,417.888,WhiteOak Capital Mid Cap Fund Direct Growth
15385,Hindalco Industries Ltd.,Metals & Mining,Equity,313.416,WhiteOak Capital Mid Cap Fund Direct Growth
15388,Blue Star Ltd.,Consumer Discretionary,Equity,313.416,WhiteOak Capital Mid Cap Fund Direct Growth
15396,HDFC Bank Ltd.,Financial,Equity,156.708,WhiteOak Capital Mid Cap Fund Direct Growth
15406,HDFC Bank Ltd.,Financial,Equity,2449.4,LIC MF Multi Cap Fund Direct Growth
15408,Infosys Ltd.,Technology,Equity,1714.58,LIC MF Multi Cap Fund Direct Growth
15409,Reliance Industries Ltd.,Energy,Equity,1469.64,LIC MF Multi Cap Fund Direct Growth
15411,Kotak Mahindra Bank Ltd.,Financial,Equity,1028.748,LIC MF Multi Cap Fund Direct Growth
15412,State Bank of India,Financial,Equity,1028.748,LIC MF Multi Cap Fund Direct Growth
15421,Maruti Suzuki India Ltd.,Automobile,Equity,783.808,LIC MF Multi Cap Fund Direct Growth
15422,The Federal Bank Ltd.,Financial,Equity,783.808,LIC MF Multi Cap Fund Direct Growth
15425,Bharat Forge Ltd.,Automobile,Equity,783.808,LIC MF Multi Cap Fund Direct Growth
15428,Mahindra & Mahindra Ltd.,Automobile,Equity,783.808,LIC MF Multi Cap Fund Direct Growth
15463,Blue Star Ltd.,Consumer Discretionary,Equity,440.892,LIC MF Multi Cap Fund Direct Growth
15467,City Union Bank Ltd.,Financial,Equity,342.916,LIC MF Multi Cap Fund Direct Growth
15471,Cummins India Ltd.,Capital Goods,Equity,50576.001,SBI Long Term Equity Fund Direct Plan Growth
15472,Reliance Industries Ltd.,Energy,Equity,45641.757000000005,SBI Long Term Equity Fund Direct Plan Growth
15473,HDFC Bank Ltd.,Financial,Equity,43174.635,SBI Long Term Equity Fund Direct Plan Growth
15474,State Bank of India,Financial,Equity,40707.513,SBI Long Term Equity Fund Direct Plan Growth
15475,Mahindra & Mahindra Ltd.,Automobile,Equity,39473.952000000005,SBI Long Term Equity Fund Direct Plan Growth
15478,Infosys Ltd.,Technology,Equity,35773.269,SBI Long Term Equity Fund Direct Plan Growth
15479,Tech Mahindra Ltd.,Technology,Equity,34539.708,SBI Long Term Equity Fund Direct Plan Growth
15484,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,25904.781000000003,SBI Long Term Equity Fund Direct Plan Growth
15485,Housing Development Finance Corporation Ltd.,Financial,Equity,24671.22,SBI Long Term Equity Fund Direct Plan Growth
15487,Bharat Petroleum Corporation Ltd.,Energy,Equity,23437.659,SBI Long Term Equity Fund Direct Plan Growth
15488,AIA Engineering Ltd.,Metals & Mining,Equity,23437.659,SBI Long Term Equity Fund Direct Plan Growth
15489,NTPC Ltd.,Energy,Equity,23437.659,SBI Long Term Equity Fund Direct Plan Growth
15490,Equitas Small Finance Bank Ltd.,Financial,Equity,20970.537,SBI Long Term Equity Fund Direct Plan Growth
15492,Lupin Ltd.,Healthcare,Equity,17269.854,SBI Long Term Equity Fund Direct Plan Growth
15493,The Phoenix Mills Ltd.,Construction,Equity,17269.854,SBI Long Term Equity Fund Direct Plan Growth
15494,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,16036.293,SBI Long Term Equity Fund Direct Plan Growth
15497,Indian Oil Corporation Ltd.,Energy,Equity,14802.732,SBI Long Term Equity Fund Direct Plan Growth
15514,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,7401.366,SBI Long Term Equity Fund Direct Plan Growth
15526,Infosys Ltd.,Technology,Equity,6849.36,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15528,NTPC Ltd.,Energy,Equity,3253.446,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15531,The Federal Bank Ltd.,Financial,Equity,2654.127,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15535,Bharat Petroleum Corporation Ltd.,Energy,Equity,2226.042,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15536,Tata Consultancy Services Ltd.,Technology,Equity,2140.4249999999997,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15547,Bank Of Baroda,Financial,Equity,1369.872,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15558,State Bank of India,Financial,Equity,1113.021,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15559,Bharat Electronics Ltd.,Capital Goods,Equity,1113.021,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15561,Hero Motocorp Ltd.,Automobile,Equity,1027.404,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15563,Tech Mahindra Ltd.,Technology,Equity,1027.404,Aditya Birla Sun Life Dividend Yield Fund Direct Growth
15578,HDFC Bank Ltd.,Financial,Equity,2520.2149999999997,Union Large & Midcap Fund Direct Growth
15580,Reliance Industries Ltd.,Energy,Equity,1693.9149999999995,Union Large & Midcap Fund Direct Growth
15581,State Bank of India,Financial,Equity,1363.3949999999998,Union Large & Midcap Fund Direct Growth
15582,Infosys Ltd.,Technology,Equity,1239.4499999999998,Union Large & Midcap Fund Direct Growth
15590,Kotak Mahindra Bank Ltd.,Financial,Equity,702.3549999999999,Union Large & Midcap Fund Direct Growth
15593,Syngene International Ltd.,Healthcare,Equity,619.7249999999999,Union Large & Midcap Fund Direct Growth
15594,Mahindra & Mahindra Ltd.,Automobile,Equity,619.7249999999999,Union Large & Midcap Fund Direct Growth
15595,Ultratech Cement Ltd.,Construction,Equity,619.7249999999999,Union Large & Midcap Fund Direct Growth
15609,Dixon Technologies (India) Ltd.,Capital Goods,Equity,537.095,Union Large & Midcap Fund Direct Growth
15615,SBI Life Insurance Company Ltd.,Insurance,Equity,454.465,Union Large & Midcap Fund Direct Growth
15617,Tata Consultancy Services Ltd.,Technology,Equity,413.15,Union Large & Midcap Fund Direct Growth
15620,The Phoenix Mills Ltd.,Construction,Equity,413.15,Union Large & Midcap Fund Direct Growth
15622,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,413.15,Union Large & Midcap Fund Direct Growth
15623,Maruti Suzuki India Ltd.,Automobile,Equity,413.15,Union Large & Midcap Fund Direct Growth
15634,Bharat Electronics Ltd.,Capital Goods,Equity,330.52,Union Large & Midcap Fund Direct Growth
15643,Max Financial Services Ltd.,Financial,Equity,206.575,Union Large & Midcap Fund Direct Growth
15646,HDFC Bank Ltd.,Financial,Equity,5235.285,Axis Quant Fund Direct Growth
15647,State Bank of India,Financial,Equity,4759.35,Axis Quant Fund Direct Growth
15649,Mahindra & Mahindra Ltd.,Automobile,Equity,3997.854,Axis Quant Fund Direct Growth
15650,NTPC Ltd.,Energy,Equity,3712.293,Axis Quant Fund Direct Growth
15651,Bank Of Baroda,Financial,Equity,3617.106,Axis Quant Fund Direct Growth
15655,Reliance Industries Ltd.,Energy,Equity,3141.171,Axis Quant Fund Direct Growth
15657,Bharat Electronics Ltd.,Capital Goods,Equity,2665.236,Axis Quant Fund Direct Growth
15659,The Federal Bank Ltd.,Financial,Equity,2284.488,Axis Quant Fund Direct Growth
15661,Cummins India Ltd.,Capital Goods,Equity,2189.301,Axis Quant Fund Direct Growth
15662,Hindustan Petroleum Corporation Ltd.,Energy,Equity,1903.74,Axis Quant Fund Direct Growth
15663,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,1903.74,Axis Quant Fund Direct Growth
15664,Infosys Ltd.,Technology,Equity,1808.553,Axis Quant Fund Direct Growth
15668,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1332.618,Axis Quant Fund Direct Growth
15675,Tata Consultancy Services Ltd.,Technology,Equity,951.87,Axis Quant Fund Direct Growth
15678,AIA Engineering Ltd.,Metals & Mining,Equity,666.309,Axis Quant Fund Direct Growth
15683,Reliance Industries Ltd.,Energy,Equity,6880.501,Quant Large and Mid Cap Fund Direct Growth
15684,HDFC Bank Ltd.,Financial,Equity,6809.568,Quant Large and Mid Cap Fund Direct Growth
15689,State Bank of India,Financial,Equity,2624.521,Quant Large and Mid Cap Fund Direct Growth
15695,Ultratech Cement Ltd.,Construction,Equity,2127.99,Quant Large and Mid Cap Fund Direct Growth
15696,Hindalco Industries Ltd.,Metals & Mining,Equity,1915.1910000000005,Quant Large and Mid Cap Fund Direct Growth
15700,Alkem Laboratories Ltd.,Healthcare,Equity,1631.459,Quant Large and Mid Cap Fund Direct Growth
15702,Fortis Healthcare Ltd.,Healthcare,Equity,1489.593,Quant Large and Mid Cap Fund Direct Growth
15704,Infosys Ltd.,Technology,Equity,1063.995,Quant Large and Mid Cap Fund Direct Growth
15706,REC Ltd.,Financial,Equity,993.062,Quant Large and Mid Cap Fund Direct Growth
15710,Mahindra & Mahindra Ltd.,Automobile,Equity,780.2630000000001,Quant Large and Mid Cap Fund Direct Growth
15711,Power Finance Corporation Ltd.,Financial,Equity,638.397,Quant Large and Mid Cap Fund Direct Growth
15716,Housing Development Finance Corporation Ltd.,Financial,Equity,5301.163,WhiteOak Capital Flexi Cap Fund Direct Growth
15718,Infosys Ltd.,Technology,Equity,4002.919,WhiteOak Capital Flexi Cap Fund Direct Growth
15719,Reliance Industries Ltd.,Energy,Equity,3353.7969999999996,WhiteOak Capital Flexi Cap Fund Direct Growth
15721,HDFC Bank Ltd.,Financial,Equity,3029.2359999999994,WhiteOak Capital Flexi Cap Fund Direct Growth
15722,Kotak Mahindra Bank Ltd.,Financial,Equity,2380.114,WhiteOak Capital Flexi Cap Fund Direct Growth
15723,Maruti Suzuki India Ltd.,Automobile,Equity,2380.114,WhiteOak Capital Flexi Cap Fund Direct Growth
15735,State Bank of India,Financial,Equity,1298.244,WhiteOak Capital Flexi Cap Fund Direct Growth
15741,Syngene International Ltd.,Healthcare,Equity,1081.87,WhiteOak Capital Flexi Cap Fund Direct Growth
15751,Tata Consultancy Services Ltd.,Technology,Equity,973.683,WhiteOak Capital Flexi Cap Fund Direct Growth
15755,Dixon Technologies (India) Ltd.,Capital Goods,Equity,973.683,WhiteOak Capital Flexi Cap Fund Direct Growth
15756,Hindalco Industries Ltd.,Metals & Mining,Equity,865.496,WhiteOak Capital Flexi Cap Fund Direct Growth
15758,The Phoenix Mills Ltd.,Construction,Equity,865.496,WhiteOak Capital Flexi Cap Fund Direct Growth
15769,Bharat Electronics Ltd.,Capital Goods,Equity,757.3089999999999,WhiteOak Capital Flexi Cap Fund Direct Growth
15786,Blue Star Ltd.,Consumer Discretionary,Equity,432.748,WhiteOak Capital Flexi Cap Fund Direct Growth
15794,Cholamandalam Financial Holdings Ltd.,Financial,Equity,216.374,WhiteOak Capital Flexi Cap Fund Direct Growth
15805,Cummins India Ltd.,Capital Goods,Equity,2225.23,Bandhan Midcap Fund Direct Growth
15807,The Federal Bank Ltd.,Financial,Equity,2034.496,Bandhan Midcap Fund Direct Growth
15819,Infosys Ltd.,Technology,Equity,1335.138,Bandhan Midcap Fund Direct Growth
15823,Mahindra & Mahindra Ltd.,Automobile,Equity,1271.56,Bandhan Midcap Fund Direct Growth
15833,Jubilant FoodWorks Ltd.,Services,Equity,826.514,Bandhan Midcap Fund Direct Growth
15840,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,635.78,Bandhan Midcap Fund Direct Growth
15841,Bharat Forge Ltd.,Automobile,Equity,635.78,Bandhan Midcap Fund Direct Growth
15858,Tech Mahindra Ltd.,Technology,Equity,1645.02,Axis Value Fund Direct Growth
15859,Mahindra & Mahindra Ltd.,Automobile,Equity,1645.02,Axis Value Fund Direct Growth
15860,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1240.092,Axis Value Fund Direct Growth
15863,Housing Development Finance Corporation Ltd.,Financial,Equity,1062.936,Axis Value Fund Direct Growth
15864,State Bank of India,Financial,Equity,1037.628,Axis Value Fund Direct Growth
15868,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,809.8560000000001,Axis Value Fund Direct Growth
15869,Bharat Electronics Ltd.,Capital Goods,Equity,733.932,Axis Value Fund Direct Growth
15870,Can Fin Homes Ltd.,Financial,Equity,658.008,Axis Value Fund Direct Growth
15871,The Federal Bank Ltd.,Financial,Equity,658.008,Axis Value Fund Direct Growth
15872,Infosys Ltd.,Technology,Equity,632.7,Axis Value Fund Direct Growth
15874,Ultratech Cement Ltd.,Construction,Equity,607.392,Axis Value Fund Direct Growth
15879,Bharat Petroleum Corporation Ltd.,Energy,Equity,354.312,Axis Value Fund Direct Growth
15880,Hindalco Industries Ltd.,Metals & Mining,Equity,329.004,Axis Value Fund Direct Growth
15885,Lupin Ltd.,Healthcare,Equity,151.848,Axis Value Fund Direct Growth
15887,Cholamandalam Financial Holdings Ltd.,Financial,Equity,50.61600000000001,Axis Value Fund Direct Growth
15890,Reliance Industries Ltd.,Energy,Equity,13004.524,Nippon India Power & Infra Fund Direct Growth
15891,Ultratech Cement Ltd.,Construction,Equity,11092.094,Nippon India Power & Infra Fund Direct Growth
15892,NTPC Ltd.,Energy,Equity,10518.365,Nippon India Power & Infra Fund Direct Growth
15903,Cummins India Ltd.,Capital Goods,Equity,4589.832,Nippon India Power & Infra Fund Direct Growth
15906,The Phoenix Mills Ltd.,Construction,Equity,4016.103000000001,Nippon India Power & Infra Fund Direct Growth
15922,HDFC Bank Ltd.,Financial,Equity,1726.362,HSBC Tax Saver Equity Fund Direct Growth
15924,Infosys Ltd.,Technology,Equity,1377.602,HSBC Tax Saver Equity Fund Direct Growth
15926,State Bank of India,Financial,Equity,802.1479999999999,HSBC Tax Saver Equity Fund Direct Growth
15927,Reliance Industries Ltd.,Energy,Equity,732.396,HSBC Tax Saver Equity Fund Direct Growth
15929,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,540.578,HSBC Tax Saver Equity Fund Direct Growth
15933,Tata Consultancy Services Ltd.,Technology,Equity,435.95,HSBC Tax Saver Equity Fund Direct Growth
15934,SBI Life Insurance Company Ltd.,Insurance,Equity,418.512,HSBC Tax Saver Equity Fund Direct Growth
15938,The Phoenix Mills Ltd.,Construction,Equity,313.884,HSBC Tax Saver Equity Fund Direct Growth
15944,Lupin Ltd.,Healthcare,Equity,261.57,HSBC Tax Saver Equity Fund Direct Growth
15945,Maruti Suzuki India Ltd.,Automobile,Equity,261.57,HSBC Tax Saver Equity Fund Direct Growth
15947,Dixon Technologies (India) Ltd.,Capital Goods,Equity,261.57,HSBC Tax Saver Equity Fund Direct Growth
15958,Housing Development Finance Corporation Ltd.,Financial,Equity,174.38,HSBC Tax Saver Equity Fund Direct Growth
15975,Syngene International Ltd.,Healthcare,Equity,1217.139,Union Midcap Fund Direct Growth
15979,The Phoenix Mills Ltd.,Construction,Equity,1101.221,Union Midcap Fund Direct Growth
15982,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1043.2620000000002,Union Midcap Fund Direct Growth
15994,Max Financial Services Ltd.,Financial,Equity,753.4670000000001,Union Midcap Fund Direct Growth
15995,Alkem Laboratories Ltd.,Healthcare,Equity,753.4670000000001,Union Midcap Fund Direct Growth
15997,Bharat Electronics Ltd.,Capital Goods,Equity,753.4670000000001,Union Midcap Fund Direct Growth
16000,City Union Bank Ltd.,Financial,Equity,695.508,Union Midcap Fund Direct Growth
16009,HDFC Bank Ltd.,Financial,Equity,579.59,Union Midcap Fund Direct Growth
16017,State Bank of India,Financial,Equity,463.672,Union Midcap Fund Direct Growth
16024,Ultratech Cement Ltd.,Construction,Equity,5460.206999999999,Bandhan Infrastructure Fund Direct Plan Growth
16030,Bharat Electronics Ltd.,Capital Goods,Equity,2573.201,Bandhan Infrastructure Fund Direct Plan Growth
16046,Cummins India Ltd.,Capital Goods,Equity,815.893,Bandhan Infrastructure Fund Direct Plan Growth
